Stir-Fried Black Rice with Fried Egg and Roasted Broccoli,,oil,eggs,salt,rice,miso,cilantro,avocado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lemon-Pepper Salami Bites,,salami,almonds,lemon,pepper,oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spicy Cranberry Sauce,,butter,shallot,chile,chiles,jalapenos,cranberries,honey,salt,lime,lime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indian-Spiced Pork Roast with Rosemary and Onions,,peppercorns,fennel,cumin,pepper,paprika,salt,pork,rosemary,oil,onions,bay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Garlic Confit Toast,,garlic,cloves,butter,parmesan,oregano,lemon,pepper,salt,bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hasselback Butternut Squash with Bay Leaves,,squash,oil,pepper,salt,chile,maple,syrup,butter,apple,vinegar,cider,bay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIY Poached Shrimp,,shrimp,salt,onion,parsley,celery,bay,wine,peppercorns,lemons,lemon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reverse Sear Rib-Eye Roast with Fennel and Rosemary,,rosemary,fennel,beef,roast,garlic,cloves,pepper,salt,bacon,butter,shallot,chives,apple,vinegar,cider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fettuccine with Crab Crème Fraîche Lemon and Tarragon,,oil,butter,shallot,garlic,creme,salt,pasta,crab,lemon,tarragon,pepper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parker House Rolls,,yeast,milk,shortening,sugar,salt,egg,flour,oil,butter,salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roast Beef Tenderloin With Garlic and Rosemary,,garlic,cloves,rosemary,beef,pepper,salt,oil,yogurt,cream,horseradish,lemon,butter,salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Horseradish Deviled Eggs,,eggs,mayonnaise,horseradish,wine,vinegar,mustard,salt,breadcrumbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jerk-Spiced Duck,,duck,salt,allspice,berries,nutmeg,chiles,soy,rum,rice,vinegar,sugar,ginger,chiles,serrano,hoisin,cabbage,cilantro,lime,scallions,ginger,mint,flour,tortillas,,,,,,,,,,,,,,,,,,,,,,,,,
Slow-Cooked Short Ribs with Gremolata,,beef,ribs,pepper,salt,breadcrumbs,garlic,cloves,parsley,horseradish,lemon,lemon,oil,lemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roasted Brussels Sprouts with Warm Honey Glaze,,sprouts,oil,salt,pepper,honey,wine,vinegar,sherry,pepper,butter,scallions,lemon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dan Roman's Buttery Roasted Chestnuts in Foil,,chestnuts,rosemary,butter,salt,nutmeg,pepper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crown Roast of Pork with Lady Apples and Shallots,,pork,sugar,salt,apple,vinegar,cider,garlic,cloves,thyme,mustard,pepper,mustard,oil,bacon,apples,shallots,cider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shallot Tarte Tatin,,nuts,almonds,pine,shallots,oil,pepper,salt,vinegar,sugar,butter,pastry,flour,mushrooms,oyster,garlic,ricotta,arugula,parmesan,lemon,oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bacon and Spinach-Stuffed Rib-Eye Roast,,bacon,celery,shallots,garlic,cloves,spinach,creme,cream,breadcrumbs,bread,scallions,sage,thyme,nutmeg,pepper,salt,eggs,roast,beef,roast,pepper,salt,oil,thyme,,,,,,,,,,,,,,,,,,,,,,,,
Pineapple-Glazed Ham,,pineapple,orange,ham,pineapple,apple,vinegar,cider,sugar,hot,cherries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Onion-Dip Potato Chips,,onion,powder,garlic,powder,pepper,salt,potato,chips,oil,dill,lemon,pepper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marinated Manchego,,garlic,cloves,orange,oil,rosemary,salt,cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grand Aioli,,egg,mustard,garlic,salt,oil,lemon,beans,sugar,ham,shrimp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glazed Shallots with Chile and Thyme,,butter,shallots,salt,wine,vinegar,sherry,thyme,chiles,sugar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Set-It-and-Forget-It Roast Pork Shoulder,,peppercorns,juniper,berries,coriander,salt,sugar,pork,rosemary,garlic,cloves,wine,cranberry,mustard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Radicchio Salad with Sour Cream Ranch,,cream,yogurt,apple,vinegar,sherry,cider,garlic,cloves,honey,oil,salt,scallions,panko,lemon,radicchio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parsnip Confit with Pickled Currants,,parsnips,garlic,ginger,rosemary,salt,oil,currants,sugar,apple,vinegar,cider,pepper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ensaimadas,,yeast,sugar,milk,egg,flour,salt,butter,oil,parmesan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Holiday Ham with Riesling and Mustard,,ham,riesling,butter,shallots,thyme,mustard,honey,pepper,salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Winter Salad with Brussels Sprouts and Citrus,,harissa,serrano,chile,cilantro,oil,caraway,cumin,pepper,salt,sprouts,oil,oranges,vinegar,poppy,salt,yogurt,nigella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broccoli and Garlic-Ricotta Toasts with Hot Honey,,bread,oil,broccoli,garlic,cloves,salt,honey,wine,vinegar,pepper,ricotta,pepper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lemony Brussels Sprouts with Bacon and Breadcrumbs,,sprouts,pancetta,bacon,oil,breadcrumbs,chile,thyme,lemon,salt,lemon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cheesy Sausage and Sage Stuffing,,butter,bread,oil,sausage,onions,celery,sage,pepper,salt,wine,eggs,chicken,broth,half-and-half,cheddar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slow-Cooked Green Beans with Harissa and Cumin,,beans,garlic,oil,harissa,cumin,salt,vinegar,sherry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buttery Pull-Apart Dinner Rolls,,butter,garlic,cloves,milk,flour,bread,yeast,sugar,eggs,salt,oil,salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greens with Braised Pancetta and Garlic,,oil,pancetta,garlic,cloves,wine,kale,mustard,greens,salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cranberry-Pear Mostarda,,wine,sugar,pear,cranberries,mustard,mustard,pepper,pepper,salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lobster Fra Diavolo,,lobsters,oil,salt,brandy,onions,carrots,fennel,garlic,cloves,chiles,pepper,tomato,wine,tomatoes,spaghetti,butter,parsley,lemon,lemon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shaved Carrots with Charred Dates,,salt,grapefruits,oranges,oil,lime,rice,vinegar,dates,tarragon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clam Dip,,clams,cream,cream,cheese,lemon,worcestershire,hot,pepper,salt,chives,potato,chips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Extra-Corny Cornbread Muffins,,oil,flour,cornmeal,sugar,powder,soda,salt,pepper,corn,eggs,egg,cream,milk,butter,salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Butter-Roasted Turkey Breasts,,turkey,butter,pepper,salt,thyme,rosemary,garlic,cloves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slow-Roasted Onion Dip,,onions,garlic,cloves,oil,salt,yogurt,lemon,pepper,radishes,pepper,potato,chips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spicy-Tamarind-and-Honey-Glazed Spiral Ham,,ham,chiles,garlic,cloves,ginger,tamarind,honey,salt,wine,butter,tamarind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anchovy and Sardine Toasts with Chile Butter,,bread,oil,butter,chiles,anchovy,sardines,lemon,parsley,salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tarragon Roasted Halibut with Hazelnut Brown Butter,,hazelnuts,tarragon,halibut,oil,pepper,salt,butter,lemon,lemon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Snapper Crudo with Chiles and Sesame,,jalapenos,chiles,orange,orange,lemon,lemon,salt,snapper,cilantro,oil,sesame,salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pasta with Sardines and Lemon,,sardines,pasta,oil,shallot,cloves,garlic,pepper,radishes,kale,spinach,lemon,pepper,salt,lemon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scallop Crudo,,orange,lemon,soy,sunflower,oil,ginger,chile,sherry,vinegar,scallops,mint,chives,salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuna Tartare with Avocado and Radish,,lime,lime,sugar,soy,wine,vinegar,ginger,tuna,tuna,oil,serrano,chile,shallot,salt,avocado,radishes,oil,chili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quick-Pickled Shrimp,,shrimp,salt,fennel,onion,cloves,garlic,jalapeno,chile,lemon,cider,apple,vinegar,oil,fennel,pepper,bread,mayonnaise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scallops with Herbed Brown Butter,,scallops,pepper,salt,butter,thyme,herbs,tarragon,lemon,lemon,oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mustard-Crusted Branzino,,oil,mustard,garlic,thyme,breadcrumbs,pepper,salt,trout,lemon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grilled Clams with Herb Butter,,butter,parsley,dill,scallion,lemon,pepper,salt,clams,lemon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chawan Mushi with Shrimp and Spring Peas,,powder,stock,dashi,rice,mirin,soy,sesame,oil,peas,shrimp,mushrooms,eggs,greens,scallions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ceviche Verde,,fish,halibut,salt,lime,avocados,olives,tomatillos,onion,cilantro,jalapeno,oil,chips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shrimp and Cucumber Salad with Horseradish Mayo,,mayonnaise,horseradish,wine,vinegar,salt,pepper,tarragon,dill,shallot,peppercorns,bay,lemon,shrimp,cucumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smoked Salmon with Asparagus Toasts,,asparagus,yogurt,caraway,bread,salmon,pepper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussels with White Wine,,aioli,lemon,egg,garlic,lemon,oil,oil,salt,mussels,oil,onion,pepper,salt,cloves,garlic,tomato,wine,mussels,thyme,bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tomato and Crab Soup,,oil,scallions,lemongrass,chile,tomatoes,stock,chicken,milk,coconut,orange,fish,lime,salt,crab,tendrils,pea,peas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Littleneck Clams with New Potatoes and Spring Onions,,oil,chorizo,potatoes,onions,greens,scallions,cloves,garlic,wine,clams,bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seafood en Brodo with Tarragon Pesto,,fish,onions,fennel,carrots,oil,pepper,salt,saffron,leeks,cloves,garlic,vermouth,parsley,lemon,bay,peppercorns,pesto,garlic,parsley,tarragon,oil,pepper,salt,clams,halibut,snapper,fish,pepper,salt,oil,bread,,,,,,,,,,,,,,,,,
Cod with Lemon Green Olive and Onion Relish,,lemons,onion,salt,olives,capers,oil,pepper,cod,pepper,chiles,parsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fregola with Clams,,fregola,salt,oil,cloves,garlic,pepper,wine,clams,parsley,lemon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Whole Grilled Fish with Lime,,bass,snapper,fish,salt,oil,limes,lime,basil,cilantro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poached Arctic Char with  Basil-Tarragon Mayonnaise,,egg,lemon,mustard,powder,basil,tarragon,oil,garlic,salt,steaks,asparagus,salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Creamy Oyster and Watercress Stew,,oil,leeks,cloves,garlic,pepper,salt,wine,[1,5Boysters,broth,saffron,watercress,pepper,cream,bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roasted Shrimp with Chile Gremolata,,shrimp,serrano,chiles,cloves,garlic,bay,oil,shrimp,lemon,serrano,chile,garlic,cilantro,parsley,lemon,oil,pepper,salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seared Scallops with Almond Vinaigrette,,almonds,oil,wine,vinegar,chives,pepper,salt,scallops,butter,thyme,peach,herbs,arugula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cod With Soy-Caramelized Onions and Potatoes,,oil,onions,salt,ginger,soy,potato,halibut,fish,cod,salmon,scallions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salt and Pepper Fish,,rice,scallions,ginger,oil,cod,vinegar,rice,sugar,pepper,salt,butter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Za’atar Fish and Chips,,onion,vinegar,apple,cider,salt,potatoes,oil,cod,za'atar,olives,mint,sumac,za'atar,sesame,herbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tamarind-Glazed Black Bass With Coconut-Herb Salad,,coconut,oil,coconut,shallots,salt,ginger,cloves,garlic,tomato,tamarind,honey,soy,bass,snapper,chiles,serrano,mint,lime,water,tamarind,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grilled Swordfish with Tomatoes and Oregano,,oil,nuts,pine,steaks,pepper,salt,vinegar,wine,capers,oregano,honey,tomatoes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poached Cod in Tomato Curry,,oil,coconut,chile,ginger,cloves,garlic,cardamom,coriander,turmeric,tomatoes,cream,coconut,salt,cod,basil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grilled Red Snapper with Green Beans and Lime,,oil,shallot,lime,sugar,pepper,salt,snapper,beans,fish,peanuts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turmeric Salmon With Coconut Crisp,,oil,ribs,chard,shallot,ginger,salt,turmeric,salmon,cloves,garlic,serrano,chile,coconut,pepper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sichuan Boiled Fish,,egg,wine,rice,cornstarch,ginger,salt,pepper,peppercorns,fish,cod,oil,celery,sprouts,bean,chiles,cloves,garlic,ginger,peppercorns,chili,bean,stock,broth,fish,chicken,water,scallions,cilantro,pepper,gochugaru,sesame,,,,,,,,,,,,,,,,,
Grilled Salt-and-Pepper Black Bass with Curry Verde,,oil,curry,powder,serrano,chile,ginger,garlic,cilantro,lime,salt,fish,bass,scallions,pepper,lemon,salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Butter-Roasted Halibut with Asparagus and Olives,,asparagus,butter,oil,pepper,halibut,salmon,pepper,salt,scallions,olives,chives,lemon,tarragon,potatoes,lemon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orange Fish in Parchment,,cloves,garlic,serrano,chile,ginger,oil,turmeric,bass,salt,clementine,rice,lime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salmon and Broccolini with Citrus-Chile Sauce,,jalapenos,garlic,salt,grapefruit,honey,oil,broccolini,salmon,endive,grapefruit,vinegar,rice,sesame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flaky Cod with Celery Salad,,cod,oil,salt,ghee,cloves,garlic,mustard,ginger,curry,powder,celery,onion,lemon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Red Snapper Ceviche with Crushed CornNuts,,garlic,lemon,pepper,sugar,lime,snapper,salt,onion,tomatoes,oil,avocado,cilantro,hot,chips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roasted Black Bass with Orange-Flower Water,,oil,saffron,water,shallot,cloves,garlic,parsley,tarragon,cilantro,mint,turmeric,chiles,serrano,lemon,pepper,salt,bass,limes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steamed Mackerel with Green Chile Dashi,,mackerel,salt,mushrooms,kombu,ginger,garlic,mirin,soy,pepper,daikon,cilantro,spinach,kale,jalapeno,cilantro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salmon Tartare with Herbs Lemon and Cucumber,,shallot,lemon,lemon,pepper,salt,salmon,tarragon,chives,oil,crackers,cucumber,lemon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arctic Char with Greens and Gribiche Dressing,,cod,pepper,salt,oil,watercress,greens,arugula,mizuna,gribiche,pepper,salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grilled Salmon Collars,,ginger,chile,cloves,garlic,mirin,rice,soy,sake,sugar,salmon,salt,oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yellowtail with Glass Noodles and Pear,,bean,noodles,seaweed,vinegar,rice,soy,mirin,lemon,chile,sesame,oil,pear,onion,fish,mint,chives,sesame,salt,pepper,hot,gochugaru,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cod with Romesco Sauce Hazelnuts Lemon and Parsley,,hazelnuts,oil,salt,peppers,tomato,cloves,garlic,vinegar,sherry,paprika,hot,pepper,cod,oil,salt,lemon,lemon,parsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fluke with Coconut Rice and Pickled Onions,,onion,vinegar,rice,sugar,salt,rice,cream,coconut,jalapeno,soy,lime,lime,sesame,oil,ginger,garlic,bass,cashews,nuts,cilantro,nori,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grilled Halibut and Summer Squash with Pumpkin Seeds,,oil,lime,halibut,pepper,salt,zucchini,pumpkin,cilantro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grilled Halibut Niçoise with Market Vegetables,,eggs,halibut,oil,pepper,salt,eggplants,scallions,beans,garlic,lettuce,romaine,tomatoes,radishes,tapenade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contramar’s Red and Green Grilled Snapper,,chile,chiles,chile,chile,chile,chile,chiles,plum,tomatoes,onion,cloves,garlic,cloves,oil,orange,lime,achiote,cumin,oregano,salt,parsley,cloves,garlic,parsley,oil,cumin,salt,oil,snapper,pepper,salt,salsa,tortillas,lime,,,,,,,,,,,,,,
Grilled Halibut with Tomatoes and Hearts of Palm,,oil,lemon,halibut,pepper,salt,tomatoes,palm,basil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Red Snapper with Coconut-Clam Broth,,stock,snapper,salt,fennel,oil,coconut,cilantro,sprouts,coconut,salt,oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rosé Spritzer,,lemon,wine,wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salted Caramel–Chocolate Tart,,powder,sugar,salt,flour,butter,egg,milk,water,sugar,cream,butter,cream,salt,chocolate,cream,butter,salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pork Tenderloin with Golden Beets,,walnuts,oil,pork,salt,onions,beets,pepper,cloves,garlic,sauerkraut,brine,broth,chicken,wine,lemon,mint,parsley,apricots,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumac-Rubbed Lamb with Minty Artichokes,,lamb,sumac,salt,pepper,garlic,artichoke,oregano,wine,oil,mint,radishes,watermelon,shallot,vinegar,wine,sesame,labneh,yogurt,aioli,sumac,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honey-and-Rye-Glazed Ham,,bourbon,honey,molasses,pepper,pepper,ham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
“The Greatest” Deviled Eggs,,salt,eggs,mayonnaise,celery,pickle,scallion,mustard,parsley,hot,pepper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Braised Artichokes with Tomatoes and Mint,,tomatoes,wine,pepper,salt,oil,anchovy,cloves,garlic,mint,artichokes,lemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green Beans and Cucumbers with Miso Dressing,,cucumbers,cucumber,salt,beans,ginger,serrano,chile,garlic,vinegar,rice,miso,oil,sesame,oil,sesame,scallions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instant Pot Polenta Cacio e Pepe,,polenta,salt,pepper,butter,pecorino,parmesan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rhubarb-Almond Cake,,butter,sugar,rhubarb,flour,almonds,powder,salt,vanilla,bean,eggs,cream,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Warm Sesame–Banana Pudding Pie,,sesame,flour,sesame,powder,salt,butter,sugar,sugar,egg,egg,sesame,oil,vanilla,bananas,oil,cream,milk,butter,sugar,eggs,cornstarch,vanilla,rum,banana,salt,cream,sugar,,,,,,,,,,,,,,,,,,,,,
Carrot Tart with Ricotta and Herbs,,ricotta,cream,salt,pepper,oil,onion,carrots,pastry,egg,chives,dill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Classic Focaccia Bread,,bread,flour,yeast,sugar,salt,oil,salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tiramisù Layer Cake with Mascarpone Mousse,,wine,coffee,gelatin,cream,egg,wine,sugar,vanilla,salt,mascarpone,vanilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crostini with Crushed Eggs and Salted Anchovies,,eggs,bread,oil,garlic,mustard,cream,creme,salt,pepper,anchovy,watercress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jammy Eggs with Paprika Aioli,,eggs,brine,parsley,mayonnaise,hot,paprika,salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salted Butter and Chocolate Chunk Shortbread,,butter,sugar,sugar,vanilla,flour,chocolate,egg,sugar,salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apple-Rhubarb Crumble,,oats,flour,flour,sugar,cinnamon,salt,butter,butter,apples,rhubarb,sugar,lemon,vanilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Earl Grey–Bourbon Punch,,tea,honey,thyme,rosemary,lemon,bourbon,brandy,cognac,orange,lemon,ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spinach Artichoke Dip,,spinach,salt,oil,shallot,garlic,pepper,cheese,cream,cream,mayonnaise,artichoke,parmesan,chips,crackers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cocoa Brownies,,oil,butter,sugar,powder,salt,vanilla,eggs,flour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citrus and Avocado Salad with Orange Water,,oranges,kumquats,lemon,water,rose,salt,avocado,pistachios,tarragon,oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raspberry-Ricotta Cake,,oil,flour,sugar,powder,salt,eggs,ricotta,vanilla,butter,raspberries,blackberries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swirled Sesame Tea Cake,,oil,sesame,sesame,sugar,flour,powder,salt,cardamom,soda,yogurt,tahini,eggs,vanilla,oil,sesame,oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cranberry Linzer Tart,,cranberries,sugar,ginger,butter,salt,lemon,walnuts,sugar,lemon,cinnamon,salt,cloves,nutmeg,powder,flour,butter,eggs,sugar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duck Confit with Spicy Pickled Raisins,,duck,cloves,garlic,pepper,salt,thyme,chiles,pepper,vinegar,wine,sugar,mustard,rosemary,raisins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Butternut Squash Tarte Tatin,,butter,squash,sugar,salt,lemon,vanilla,pastry,flour,cream,sugar,cinnamon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turnip and Kale Gratin,,cloves,garlic,cream,thyme,butter,onions,salt,kale,ribs,turnips,eggs,cheese,fontina,parmesan,bread,pepper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA's Best Coconut Cream Pie,,coconut,graham,coconut,crackers,graham,sugar,salt,butter,egg,coconut,sugar,cream,coconut,oil,salt,coconut,oil,vanilla,bean,coconut,milk,half-and-half,egg,egg,cornstarch,salt,sugar,cream,coconut,,,,,,,,,,,,,,,,,,,
Savory Palmiers with Parmesan and Black Pepper,,pastry,flour,egg,cheese,parmesan,pepper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Classic Cannoli,,dough,sugar,cinnamon,salt,flour,shortening,lard,eggs,vinegar,cider,apple,wine,ricotta,cheese,sugar,chips,chocolate,salt,oil,flour,pistachios,orange,chocolate,sugar,pastry,,,,,,,,,,,,,,,,,,,,,,,
Carrot Salad with Feta and Anchovies,,lemon,oil,pepper,salt,anchovies,feta,parsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duck Breast with Mustard Greens Turnips and Radishes,,duck,salt,pepper,oil,mustard,mustard,powder,lemon,oil,radishes,turnip,greens,kale,turnips,mustard,vinegar,wine,salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA's Best Angel Food Cake,,flour,sugar,egg,cream,salt,sugar,lemon,vanilla,cream,berries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brothy Meatballs with Peas Fennel and Tiny Pasta,,onion,parsley,yogurt,fennel,salt,pepper,lamb,pork,oil,shallots,cloves,garlic,fennel,salt,pepper,broth,chicken,vinegar,wine,pea,dill,parsley,sugar,peas,peas,beans,farro,fregola,couscous,lemon,parmesan,pepper,,,,,,,,,,,,,,,,
Spring Minestrone,,coriander,fennel,peppercorns,oil,cloves,garlic,scallions,serrano,chile,lemon,leeks,fennel,beans,sugar,peas,salt,spinach,peas,miso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lemon Pound Cake,,butter,lemons,sugar,eggs,flour,powder,salt,milk,sugar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
